Term,Stamm,Sprache,Zeitraum
மாதவன்,माधव,Sanskrit,1500 BCE - present (liturgical/classical)
மகாதேவன்,महादेव,Sanskrit,1500 BCE - present (liturgical/classical)
கணேசன்,गणेश,Sanskrit,1500 BCE - present (liturgical/classical)
சங்கரன்,शंकर,Sanskrit,1500 BCE - present (liturgical/classical)
சதாசிவன்,सदाशिव,Sanskrit,1500 BCE - present (liturgical/classical)
பகன்,भग,Sanskrit,1500 BCE - present (liturgical/classical)
சீனிவாசன்,श्रीनिवास,Sanskrit,1500 BCE - present (liturgical/classical)
தனஞ்சயன்,धनंजय,Sanskrit,1500 BCE - present (liturgical/classical)
முரளீதரன்,मुरलीधर,Classical Sanskrit,500 BCE - 1000 CE
இராமானுசன்,रामानुज,Sanskrit,1500 BCE - present (liturgical/classical)
ஆட்காட்டி,ஆட்,Tamil,300 BCE - present
ஆட்காட்டி,காட்டி,Tamil,300 BCE - present
பன்றிக்குருவி,பன்றி,Tamil,300 BCE - present
பன்றிக்குருவி,குருவி,Tamil,300 BCE - present
மஞ்சட்கொழுப்பன்,மஞ்சட்,Tamil,300 BCE - present
மஞ்சட்கொழுப்பன்,கொழுப்பன்,Tamil,300 BCE - present
தூக்கணாங்குருவி,தூக்கணம்,Tamil,300 BCE - present
தூக்கணாங்குருவி,குருவி,Tamil,300 BCE - present
கொண்டலாத்தி,கொண்டை,Tamil,300 BCE - present
கொண்டலாத்தி,உலாத்து,Tamil,300 BCE - present
இராசபுத்திரன்,राजपुत्र,Sanskrit,1500 BCE - present (liturgical/classical)
மெது,मृदु,Sanskrit,1500 BCE - present (liturgical/classical)
படிமம்,प्रतिमा,Sanskrit,1500 BCE - present (liturgical/classical)
பிரதிமை,प्रतिमा,Sanskrit,1500 BCE - present (liturgical/classical)
புல்,*pul,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
சோதனை,शोधन,Sanskrit,1500 BCE - present (liturgical/classical)
சித்தம்,सिद्ध,Sanskrit,1500 BCE - present (liturgical/classical)
பரலோகம்,पारलौकं,Sanskrit,1500 BCE - present (liturgical/classical)
தெரிந்துணர்ச்சி,தெரிந்து,Tamil,300 BCE - present
தெரிந்துணர்ச்சி,உணர்ச்சி,Tamil,300 BCE - present
அக்கிரமம்,आक्रम,Sanskrit,1500 BCE - present (liturgical/classical)
பிரியன்,प्रिय,Sanskrit,1500 BCE - present (liturgical/classical)
பெருமூச்சு,பெரு,Tamil,300 BCE - present
பெருமூச்சு,மூச்சு,Tamil,300 BCE - present
தவறணை,tavern,English,1550 CE - present
கந்தோர்,kantoor,Dutch,1500 CE - present
கலாநிதி,கலை,Tamil,300 BCE - present
கலாநிதி,நிதி,Tamil,300 BCE - present
மன்னன்,மன்,Tamil,300 BCE - present
மன்னன்,-அன்,Tamil,300 BCE - present
திருநங்கை,திரு,Tamil,300 BCE - present
திருநங்கை,நங்கை,Tamil,300 BCE - present
திருனர்,திரு,Tamil,300 BCE - present
திருனர்,னர்,Tamil,300 BCE - present
திருநம்பி,திரு,Tamil,300 BCE - present
திருநம்பி,நம்பி,Tamil,300 BCE - present
நிகண்டு,निघण्टु,Sanskrit,1500 BCE - present (liturgical/classical)
விவகாரம்,व्यवहार,Sanskrit,1500 BCE - present (liturgical/classical)
தோணிதள்ளு,தோணி,Tamil,300 BCE - present
தோணிதள்ளு,தள்ளு,Tamil,300 BCE - present
யுகம்,युग,Sanskrit,1500 BCE - present (liturgical/classical)
விமான நிலையம்,விமானம்,Tamil,300 BCE - present
விமான நிலையம்,நிலையம்,Tamil,300 BCE - present
புத்தி,बुद्धि,Sanskrit,1500 BCE - present (liturgical/classical)
ஞாலம்,*ñālam,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
புஷ்பம்,पुष्प,Sanskrit,1500 BCE - present (liturgical/classical)
அட்டு,అట్టు,Telugu,not available
அட்டு,အတု,Burmese,not available
கோபாலன்,गोपाल,Sanskrit,1500 BCE - present (liturgical/classical)
தாகம்,*dʰegʷʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
ஜுரம்,ज्वर,Sanskrit,1500 BCE - present (liturgical/classical)
பத்ததி,पद्धति,Sanskrit,1500 BCE - present (liturgical/classical)
பத்தர்,भक्त,Sanskrit,1500 BCE - present (liturgical/classical)
பத்தி,𑀧𑀢𑁆𑀢𑀺,Old Tamil,300 BCE - 700 CE
பத்தி,𑀪𑀢𑁆𑀢𑀺,Maharastri Prakrit,1 CE - 700 CE
பத்தி,भक्ति,Sanskrit,1500 BCE - present (liturgical/classical)
பத்தி,पङ्क्ति,Sanskrit,1500 BCE - present (liturgical/classical)
பத்தியம்,पाठ्य,Sanskrit,1500 BCE - present (liturgical/classical)
கட்டிப்பிடி,கட்டு,Tamil,300 BCE - present
கட்டிப்பிடி,பிடி,Tamil,300 BCE - present
நெடுஞ்சாலை,நெடு,Tamil,300 BCE - present
நெடுஞ்சாலை,ஞ்,Tamil,300 BCE - present
நெடுஞ்சாலை,சாலை,Tamil,300 BCE - present
ஆரம்பி,आरम्भ,Sanskrit,1500 BCE - present (liturgical/classical)
நுகம்,युग,Sanskrit,1500 BCE - present (liturgical/classical)
ரஜா,رَجَاء,Arabic,600 CE - present
மசூதி,مَسْجِد,Urdu,not available
மசூதி,مَسْجِد,Arabic,600 CE - present
ரந்திரம்,रन्ध्र,Sanskrit,1500 BCE - present (liturgical/classical)
ரயத்,رَعِیَّتْ‎,Urdu,not available
ரயத்,رعیت,Persian,1000 CE - present
திருப்பலி,திரு,Tamil,300 BCE - present
திருப்பலி,பலி,Tamil,300 BCE - present
இராமச்சந்திரன்,रामचन्द्र,Sanskrit,1500 BCE - present (liturgical/classical)
மணமகன்,மணம்,Tamil,300 BCE - present
மணமகன்,மகன்,Tamil,300 BCE - present
திருமுழுக்கு,திரு,Tamil,300 BCE - present
திருமுழுக்கு,மூழ்கு,Tamil,300 BCE - present
வான்படை,வானம்,Tamil,300 BCE - present
வான்படை,படை,Tamil,300 BCE - present
சக்கரம்,𑀘𑀓𑁆𑀓𑀭𑀫𑁆,Old Tamil,300 BCE - 700 CE
சக்கரம்,चक्र,Sanskrit,1500 BCE - present (liturgical/classical)
சக்கரம்,*kʷékʷlos,Proto-Indo-European,4500 BCE - 2500 BCE
ரூபம்,रूप,Sanskrit,1500 BCE - present (liturgical/classical)
விருக்ஷம்,वृक्ष,Sanskrit,1500 BCE - present (liturgical/classical)
விருக்ஷம்,*wr̥ṭṣás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
விருக்ஷம்,*wr̥ćšás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
வானூர்தி,வானம்,Tamil,300 BCE - present
வானூர்தி,ஊர்தி,Tamil,300 BCE - present
அன்னவூர்தி,அன்னம்,Tamil,300 BCE - present
அன்னவூர்தி,ஊர்தி,Tamil,300 BCE - present
புதுமர்,புதிர்,Tamil,300 BCE - present
புதுமர்,-அர்,Tamil,300 BCE - present
ஈரர்,இரு,Tamil,300 BCE - present
ஈரர்,-அர்,Tamil,300 BCE - present
மிடையீரர்,மிடை,Tamil,300 BCE - present
மிடையீரர்,ஈரர்,Tamil,300 BCE - present
ரோஜா,rosa,Portuguese,1516 CE - present
ரோஜா,rosa,Latin,700 BCE - 500 CE
விஷயம்,विषय,Sanskrit,1500 BCE - present (liturgical/classical)
சதுரம்,चतुरस्र,Sanskrit,1500 BCE - present (liturgical/classical)
சாட்சி,साक्षी,Sanskrit,1500 BCE - present (liturgical/classical)
வைகாசி,वैशाख,Sanskrit,1500 BCE - present (liturgical/classical)
புரட்டாசி,प्रौष्ठपद,Sanskrit,1500 BCE - present (liturgical/classical)
ஐப்பசி,आश्वयुज,Sanskrit,1500 BCE - present (liturgical/classical)
மார்கழி,मार्गशीर्ष,Sanskrit,1500 BCE - present (liturgical/classical)
தை,तैष्य,Sanskrit,1500 BCE - present (liturgical/classical)
பங்குனி,फाल्गुन,Sanskrit,1500 BCE - present (liturgical/classical)
மாசி,माघ,Sanskrit,1500 BCE - present (liturgical/classical)
பள்ளிவாசல்,பள்ளி,Tamil,300 BCE - present
பள்ளிவாசல்,வாசல்,Tamil,300 BCE - present
அரசியல்,அரசு,Tamil,300 BCE - present
அரசியல்,இயல்,Tamil,300 BCE - present
உருவம்,रूप,Sanskrit,1500 BCE - present (liturgical/classical)
இவன்,*ī,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ராணி,𑀭𑀸𑀡𑀻,Prakrit,500 BCE - 1000 CE
ராணி,राज्ञी,Sanskrit,1500 BCE - present (liturgical/classical)
கழுகு,*kaḻuk,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
பிணந்தின்னி,பிணம்,Tamil,300 BCE - present
பிணந்தின்னி,தின்னி,Tamil,300 BCE - present
நீர்க்காகம்,நீர்,Tamil,300 BCE - present
நீர்க்காகம்,காகம்,Tamil,300 BCE - present
தர்பூசணி,तरबूज़,Hindi,not available
தர்பூசணி,تربوز,Urdu,not available
தர்பூசணி,تربز,Persian,1000 CE - present
மூடி,मूढी,Sanskrit,1500 BCE - present (liturgical/classical)
பிழி,*piẓi-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ஆரம்பம்,आरम्भ,Sanskrit,1500 BCE - present (liturgical/classical)
தரை,धरा,Sanskrit,1500 BCE - present (liturgical/classical)
அலமாரி,armário,Portuguese,1516 CE - present
பேராசைக்காரன்,பேராசை,Tamil,300 BCE - present
பேராசைக்காரன்,-காரன்,Tamil,300 BCE - present
பேராசை,பெரும்,Tamil,300 BCE - present
பேராசை,ஆசை,Tamil,300 BCE - present
செந்நீர்,செம்,Tamil,300 BCE - present
செந்நீர்,நீர்,Tamil,300 BCE - present
இவர்,*ī,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
இறைவாக்கு,இறை,Tamil,300 BCE - present
இறைவாக்கு,வாக்கு,Tamil,300 BCE - present
இறைவாக்கினர்,இறை,Tamil,300 BCE - present
இறைவாக்கினர்,வாக்கு,Tamil,300 BCE - present
இறைவாக்கினர்,-இனர்,Tamil,300 BCE - present
தீர்க்கதரிசனம்,தீர்க்கம்,Tamil,300 BCE - present
தீர்க்கதரிசனம்,தரிசனம்,Tamil,300 BCE - present
தோழன்,𑀢𑁄𑀵𑀺,Old Tamil,300 BCE - 700 CE
அச்சம்,अच्छ,Sanskrit,1500 BCE - present (liturgical/classical)
அச்சம்,accha,Pali,500 BCE - 1 CE
தந்தம்,*h₃dónts,Proto-Indo-European,4500 BCE - 2500 BCE
