Term,Stamm,Sprache,Zeitraum
రైలుబండి,బండి,Telugu,600 CE - present
బొగ్గులపొయ్యి,బొగ్గులు,Telugu,600 CE - present
బొగ్గులపొయ్యి,పొయ్యి,Telugu,600 CE - present
బొగ్గుకరచు,బొగ్గు,Telugu,600 CE - present
బొగ్గుకరచు,కరచు,Telugu,600 CE - present
గుండెపోటు,గుండె,Telugu,600 CE - present
గుండెపోటు,పోటు,Telugu,600 CE - present
గుండెకాయ,గుండె,Telugu,600 CE - present
గుండెకాయ,కాయ,Telugu,600 CE - present
గుండె ఆగిపోవు,గుండె,Telugu,600 CE - present
గుండె ఆగిపోవు,ఆగిపోవు,Telugu,600 CE - present
గుండెదడ,గుండె,Telugu,600 CE - present
గుండెదడ,దడ,Telugu,600 CE - present
చనుకట్టు,చను,Telugu,600 CE - present
చనుకట్టు,కట్టు,Telugu,600 CE - present
పాలిచ్చు,పాలు,Telugu,600 CE - present
పాలిచ్చు,ఇచ్చు,Telugu,600 CE - present
ఆకుచాటుపిందె,ఆకు,Telugu,600 CE - present
ఆకుచాటుపిందె,చాటు,Telugu,600 CE - present
ఆకుచాటుపిందె,పిందె,Telugu,600 CE - present
ఆటలుసాగు,ఆటలు,Telugu,600 CE - present
ఆటలుసాగు,సాగు,Telugu,600 CE - present
ఆటలో అరటిపండు,ఆట,Telugu,600 CE - present
ఆటలో అరటిపండు,లో,Telugu,600 CE - present
ఆటలో అరటిపండు,అరటి,Telugu,600 CE - present
ఆటలో అరటిపండు,పండు,Telugu,600 CE - present
నందిని పంది చేయు,నంది,Telugu,600 CE - present
నందిని పంది చేయు,-ని,Telugu,600 CE - present
నందిని పంది చేయు,పంది,Telugu,600 CE - present
నందిని పంది చేయు,చేయు,Telugu,600 CE - present
కంకిపాడు,కంకి,Telugu,600 CE - present
కంకిపాడు,పాడు,Telugu,600 CE - present
మీగడకట్టు,మీగడ,Telugu,600 CE - present
మీగడకట్టు,కట్టు,Telugu,600 CE - present
నదీనదములు,నది,Telugu,600 CE - present
నదీనదములు,నదము,Telugu,600 CE - present
కొండకాలువ,కొండ,Telugu,600 CE - present
కొండకాలువ,కాలువ,Telugu,600 CE - present
కొండకాకి,కొండ,Telugu,600 CE - present
కొండకాకి,కాకి,Telugu,600 CE - present
కోరుకొండ,కోరు,Telugu,600 CE - present
కోరుకొండ,కొండ,Telugu,600 CE - present
పలకమంచము,పలక,Telugu,600 CE - present
పలకమంచము,మంచము,Telugu,600 CE - present
పలకపుల్ల,పలక,Telugu,600 CE - present
పలకపుల్ల,పుల్ల,Telugu,600 CE - present
ఉచ్చపోయు,ఉచ్చ,Telugu,600 CE - present
ఉచ్చపోయు,పోయు,Telugu,600 CE - present
గెలుచు,*kel-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
పొడిచేయు,పొడి,Telugu,600 CE - present
పొడిచేయు,చేయు,Telugu,600 CE - present
మందుకొట్టు,మందు,Telugu,600 CE - present
మందుకొట్టు,కొట్టు,Telugu,600 CE - present
ఓడు,*ōṭu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
అడ్డు,*áḍḍa- ~ *aḍái-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
అంబులపొది,అంబుల,Telugu,600 CE - present
అంబులపొది,పొది,Telugu,600 CE - present
అమ్ములపొది,అమ్ముల,Telugu,600 CE - present
అమ్ములపొది,పొది,Telugu,600 CE - present
ఇనుమడి,ఇను,Telugu,600 CE - present
ఇనుమడి,మడుగు,Telugu,600 CE - present
ఒట్టుపెట్టు,ఒట్టు,Telugu,600 CE - present
ఒట్టుపెట్టు,పెట్టు,Telugu,600 CE - present
చనుదోయి,చను,Telugu,600 CE - present
చనుదోయి,దోయి,Telugu,600 CE - present
పొందూరు,పొందు,Telugu,600 CE - present
పొందూరు,ఊరు,Telugu,600 CE - present
చంద్రమౌళి,చంద్ర,Telugu,600 CE - present
చంద్రమౌళి,మౌళి,Telugu,600 CE - present
గోరుచుట్టు,గోరు,Telugu,600 CE - present
గోరుచుట్టు,చుట్టు,Telugu,600 CE - present
పాఠము,पाठ,Sanskrit,1500 BCE - present (liturgical/classical)
విధవ,विधवा,Sanskrit,1500 BCE - present (liturgical/classical)
కళత్రము,कलत्र,Sanskrit,1500 BCE - present (liturgical/classical)
శోభ,शोभा,Sanskrit,1500 BCE - present (liturgical/classical)
భుజించు,भुज्,Sanskrit,1500 BCE - present (liturgical/classical)
చలించు,चल,Sanskrit,1500 BCE - present (liturgical/classical)
చలనము,चलन,Sanskrit,1500 BCE - present (liturgical/classical)
బొగ్గుపులుసు వాయువు,బొగ్గు,Telugu,600 CE - present
బొగ్గుపులుసు వాయువు,పులుసు,Telugu,600 CE - present
బొగ్గుపులుసు వాయువు,వాయువు,Telugu,600 CE - present
కర్బనపచనము,కర్బన,Telugu,600 CE - present
కర్బనపచనము,పచనము,Telugu,600 CE - present
వంటచేయు,వంట,Telugu,600 CE - present
వంటచేయు,చేయు,Telugu,600 CE - present
బొగ్గుపులుసు,బొగ్గు,Telugu,600 CE - present
బొగ్గుపులుసు,పులుసు,Telugu,600 CE - present
కర్బనరసాయనశాస్త్రము,కర్బన,Telugu,600 CE - present
కర్బనరసాయనశాస్త్రము,రసాయనశాస్త్రము,Telugu,600 CE - present
గతిశాస్త్రము,గతి,Telugu,600 CE - present
గతిశాస్త్రము,శాస్త్రము,Telugu,600 CE - present
వానచినుకు,వాన,Telugu,600 CE - present
వానచినుకు,చినుకు,Telugu,600 CE - present
గతిశక్తి,గతి,Telugu,600 CE - present
గతిశక్తి,శక్తి,Telugu,600 CE - present
గతిసిద్ధాంతము,గతి,Telugu,600 CE - present
గతిసిద్ధాంతము,సిద్ధాంతము,Telugu,600 CE - present
సాధకబాధకములు,సాధకము,Telugu,600 CE - present
సాధకబాధకములు,బాధకము,Telugu,600 CE - present
ధ్వనిశాస్త్రము,ధ్వని,Telugu,600 CE - present
ధ్వనిశాస్త్రము,శాస్త్రము,Telugu,600 CE - present
ధ్వనికాలుష్యము,ధ్వని,Telugu,600 CE - present
ధ్వనికాలుష్యము,కాలుష్యము,Telugu,600 CE - present
ఎలుగుగొడ్డు,ఎలుగు,Telugu,600 CE - present
ఎలుగుగొడ్డు,గొడ్డు,Telugu,600 CE - present
-డు,*-ṉṯu,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
నశించు,नष्ट,Sanskrit,1500 BCE - present (liturgical/classical)
జీవన్ముక్తి,जीवन्मुक्ति,Sanskrit,1500 BCE - present (liturgical/classical)
జయుడు,जय,Sanskrit,1500 BCE - present (liturgical/classical)
గొర్రెపిల్ల,గొర్రె,Telugu,600 CE - present
గొర్రెపిల్ల,పిల్ల,Telugu,600 CE - present
కలగను,కల,Telugu,600 CE - present
కలగను,కను,Telugu,600 CE - present
-లు,*-nk(k)-Vḷ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
శివకేశవులు,శివుడు,Telugu,600 CE - present
శివకేశవులు,కేశవుడు,Telugu,600 CE - present
ఆరంభము,आरम्भ,Sanskrit,1500 BCE - present (liturgical/classical)
రక్తగంధము,రక్త,Telugu,600 CE - present
రక్తగంధము,గంధము,Telugu,600 CE - present
మంచిగంధము,మంచి,Telugu,600 CE - present
మంచిగంధము,గంధము,Telugu,600 CE - present
ఆశువు,आशु,Sanskrit,1500 BCE - present (liturgical/classical)
కాలకంఠుడు,కాల,Telugu,600 CE - present
కాలకంఠుడు,కంఠుడు,Telugu,600 CE - present
హస్తము,हस्त,Sanskrit,1500 BCE - present (liturgical/classical)
శివ,शिव,Sanskrit,1500 BCE - present (liturgical/classical)
సంధి,संधि,Sanskrit,1500 BCE - present (liturgical/classical)
అజంతము,అచ్,Telugu,600 CE - present
అజంతము,అంతము,Telugu,600 CE - present
జీవాధారము,जीव,Sanskrit,1500 BCE - present (liturgical/classical)
నలుగుపెట్టు,నలుగు,Telugu,600 CE - present
నలుగుపెట్టు,పెట్టు,Telugu,600 CE - present
ఉమామహేశ్వరులు,ఉమ,Telugu,600 CE - present
ఉమామహేశ్వరులు,మహేశ్వరుడు,Telugu,600 CE - present
శివపార్వతులు,శివుడు,Telugu,600 CE - present
శివపార్వతులు,పార్వతి,Telugu,600 CE - present
సంఖ్యావాచకము,సంఖ్య,Telugu,600 CE - present
సంఖ్యావాచకము,వాచకము,Telugu,600 CE - present
భాషాభాగము,భాష,Telugu,600 CE - present
భాషాభాగము,భాగము,Telugu,600 CE - present
రుధిరము,रुधिर,Sanskrit,1500 BCE - present (liturgical/classical)
రాక్షసుడు,राक्षस,Sanskrit,1500 BCE - present (liturgical/classical)
రుధిరుడు,रुधिर,Sanskrit,1500 BCE - present (liturgical/classical)
రుధిరుడు,*h₁rudʰros,Proto-Indo-European,4500 BCE - 2500 BCE
ద్వాదశపుత్రులు,ద్వాదశ,Telugu,600 CE - present
ద్వాదశపుత్రులు,పుత్రులు,Telugu,600 CE - present
ధరణిదేవుడు,ధరణి,Telugu,600 CE - present
ధరణిదేవుడు,దేవుడు,Telugu,600 CE - present
పుడమిరేడు,పుడమి,Telugu,600 CE - present
పుడమిరేడు,రేడు,Telugu,600 CE - present
నవీనము,नवीन,Sanskrit,1500 BCE - present (liturgical/classical)
